"learning_rate","max_bin","num_leaves","nrounds","boosting","max_depth","bagging_fraction","feature_fraction","accuracy"
0.01,512,40,150,"gbdt",10,1,0.7,0
0.1,1024,40,150,"gbdt",10,1,0.7,-1
0.05,1024,40,150,"gbdt",10,1,0.7,0
0.01,1024,40,150,"gbdt",10,1,0.7,0
0.1,2048,40,150,"gbdt",10,1,0.7,-1
0.05,2048,40,150,"gbdt",10,1,0.7,0.552696949599488
0.01,2048,40,150,"gbdt",10,1,0.7,0
0.1,256,50,150,"gbdt",10,1,0.7,0
0.05,256,50,150,"gbdt",10,1,0.7,0.365633054411584
0.01,256,50,150,"gbdt",10,1,0.7,0.61645810415285
0.1,512,50,150,"gbdt",10,1,0.7,-1
0.05,512,50,150,"gbdt",10,1,0.7,0
0.01,512,50,150,"gbdt",10,1,0.7,0
0.1,1024,50,150,"gbdt",10,1,0.7,0
0.05,1024,50,150,"gbdt",10,1,0.7,0
0.01,1024,50,150,"gbdt",10,1,0.7,0
0.1,2048,50,150,"gbdt",10,1,0.7,-1
0.05,2048,50,150,"gbdt",10,1,0.7,0.612171022585116
0.01,2048,50,150,"gbdt",10,1,0.7,0.661042561049709
0.1,256,60,150,"gbdt",10,1,0.7,0
0.05,256,60,150,"gbdt",10,1,0.7,0.326436738243786
0.01,256,60,150,"gbdt",10,1,0.7,0.6254264246256
0.1,512,60,150,"gbdt",10,1,0.7,0
0.05,512,60,150,"gbdt",10,1,0.7,0
0.01,512,60,150,"gbdt",10,1,0.7,0
0.1,1024,60,150,"gbdt",10,1,0.7,0
0.05,1024,60,150,"gbdt",10,1,0.7,0
0.01,1024,60,150,"gbdt",10,1,0.7,0
0.1,2048,60,150,"gbdt",10,1,0.7,0
0.05,2048,60,150,"gbdt",10,1,0.7,0
0.01,2048,60,150,"gbdt",10,1,0.7,0.673346822714582
0.1,256,70,150,"gbdt",10,1,0.7,-1
0.05,256,70,150,"gbdt",10,1,0.7,0.568950727354321
0.01,256,70,150,"gbdt",10,1,0.7,0
0.1,512,70,150,"gbdt",10,1,0.7,0
0.05,512,70,150,"gbdt",10,1,0.7,0.285178294142643
0.01,512,70,150,"gbdt",10,1,0.7,0
0.1,1024,70,150,"gbdt",10,1,0.7,0
0.05,1024,70,150,"gbdt",10,1,0.7,0.468244024098204
0.01,1024,70,150,"gbdt",10,1,0.7,0.668814509755642
0.1,2048,70,150,"gbdt",10,1,0.7,-1
0.05,2048,70,150,"gbdt",10,1,0.7,0
0.01,2048,70,150,"gbdt",10,1,0.7,0
0.1,256,40,100,"dart",10,1,0.7,0
0.05,256,40,100,"dart",10,1,0.7,0
0.01,256,40,100,"dart",10,1,0.7,0
0.1,512,40,100,"dart",10,1,0.7,0
0.05,512,40,100,"dart",10,1,0.7,0
0.01,512,40,100,"dart",10,1,0.7,0
0.1,1024,40,100,"dart",10,1,0.7,0
0.05,1024,40,100,"dart",10,1,0.7,0
0.01,1024,40,100,"dart",10,1,0.7,0.600238082945795
0.1,2048,40,100,"dart",10,1,0.7,0
0.05,2048,40,100,"dart",10,1,0.7,0.664850101071075
0.01,2048,40,100,"dart",10,1,0.7,0
0.1,256,50,100,"dart",10,1,0.7,0
0.05,256,50,100,"dart",10,1,0.7,0.627671235052799
0.01,256,50,100,"dart",10,1,0.7,0.590463576684948
0.1,512,50,100,"dart",10,1,0.7,0
0.05,512,50,100,"dart",10,1,0.7,0.647338395491714
0.01,512,50,100,"dart",10,1,0.7,0
0.1,1024,50,100,"dart",10,1,0.7,0
0.05,1024,50,100,"dart",10,1,0.7,0
0.01,1024,50,100,"dart",10,1,0.7,0
0.1,2048,50,100,"dart",10,1,0.7,0.654198917407656
0.05,2048,50,100,"dart",10,1,0.7,0.680471439974901
0.01,2048,50,100,"dart",10,1,0.7,0
0.1,256,60,100,"dart",10,1,0.7,0
0.05,256,60,100,"dart",10,1,0.7,0
0.01,256,60,100,"dart",10,1,0.7,0
0.1,512,60,100,"dart",10,1,0.7,0
0.05,512,60,100,"dart",10,1,0.7,0
0.01,512,60,100,"dart",10,1,0.7,0
0.1,1024,60,100,"dart",10,1,0.7,0
0.05,1024,60,100,"dart",10,1,0.7,0
0.01,1024,60,100,"dart",10,1,0.7,0
0.1,2048,60,100,"dart",10,1,0.7,0.659891859906355
0.05,2048,60,100,"dart",10,1,0.7,0
0.01,2048,60,100,"dart",10,1,0.7,0
0.1,256,70,100,"dart",10,1,0.7,0.64051361580283
0.05,256,70,100,"dart",10,1,0.7,0
0.01,256,70,100,"dart",10,1,0.7,0.605913154330965
0.1,512,70,100,"dart",10,1,0.7,0.647213297697009
0.05,512,70,100,"dart",10,1,0.7,0
0.01,512,70,100,"dart",10,1,0.7,0.620761071154831
0.1,1024,70,100,"dart",10,1,0.7,0
0.05,1024,70,100,"dart",10,1,0.7,0
0.01,1024,70,100,"dart",10,1,0.7,0
0.1,2048,70,100,"dart",10,1,0.7,0
0.05,2048,70,100,"dart",10,1,0.7,0.703271009479633
0.01,2048,70,100,"dart",10,1,0.7,0
0.1,256,40,150,"dart",10,1,0.7,0
0.05,256,40,150,"dart",10,1,0.7,0
0.01,256,40,150,"dart",10,1,0.7,0
0.1,512,40,150,"dart",10,1,0.7,0.579731973010647
0.05,512,40,150,"dart",10,1,0.7,0
0.01,512,40,150,"dart",10,1,0.7,0
0.1,1024,40,150,"dart",10,1,0.7,0
0.05,1024,40,150,"dart",10,1,0.7,0
0.01,1024,40,150,"dart",10,1,0.7,0
0.1,2048,40,150,"dart",10,1,0.7,0
0.05,2048,40,150,"dart",10,1,0.7,0
0.01,2048,40,150,"dart",10,1,0.7,0
0.1,256,50,150,"dart",10,1,0.7,0
0.05,256,50,150,"dart",10,1,0.7,0
0.01,256,50,150,"dart",10,1,0.7,0
0.1,512,50,150,"dart",10,1,0.7,0
0.05,512,50,150,"dart",10,1,0.7,0
0.01,512,50,150,"dart",10,1,0.7,0.60617526399606
0.1,1024,50,150,"dart",10,1,0.7,0
0.05,1024,50,150,"dart",10,1,0.7,0
0.01,1024,50,150,"dart",10,1,0.7,0
0.1,2048,50,150,"dart",10,1,0.7,0
0.05,2048,50,150,"dart",10,1,0.7,0.693219500959083
0.01,2048,50,150,"dart",10,1,0.7,0
0.1,256,60,150,"dart",10,1,0.7,0
0.05,256,60,150,"dart",10,1,0.7,0
0.01,256,60,150,"dart",10,1,0.7,0
0.1,512,60,150,"dart",10,1,0.7,0
0.05,512,60,150,"dart",10,1,0.7,0
0.01,512,60,150,"dart",10,1,0.7,0
0.1,1024,60,150,"dart",10,1,0.7,0
0.05,1024,60,150,"dart",10,1,0.7,0
0.01,1024,60,150,"dart",10,1,0.7,0
0.1,2048,60,150,"dart",10,1,0.7,0
0.05,2048,60,150,"dart",10,1,0.7,0
0.01,2048,60,150,"dart",10,1,0.7,0
0.1,256,70,150,"dart",10,1,0.7,0
0.05,256,70,150,"dart",10,1,0.7,0
0.01,256,70,150,"dart",10,1,0.7,0
0.1,512,70,150,"dart",10,1,0.7,0
0.05,512,70,150,"dart",10,1,0.7,0
0.01,512,70,150,"dart",10,1,0.7,0
0.1,1024,70,150,"dart",10,1,0.7,0
0.05,1024,70,150,"dart",10,1,0.7,0
0.01,1024,70,150,"dart",10,1,0.7,0
0.1,2048,70,150,"dart",10,1,0.7,0
0.05,2048,70,150,"dart",10,1,0.7,0
0.01,2048,70,150,"dart",10,1,0.7,0
0.1,256,40,100,"gbdt",15,1,0.7,0
0.05,256,40,100,"gbdt",15,1,0.7,0.602846272681422
0.01,256,40,100,"gbdt",15,1,0.7,0
0.1,512,40,100,"gbdt",15,1,0.7,0
0.05,512,40,100,"gbdt",15,1,0.7,0
0.01,512,40,100,"gbdt",15,1,0.7,0.61386282133255
0.1,1024,40,100,"gbdt",15,1,0.7,0
0.05,1024,40,100,"gbdt",15,1,0.7,0
0.01,1024,40,100,"gbdt",15,1,0.7,0
0.1,2048,40,100,"gbdt",15,1,0.7,-1
0.05,2048,40,100,"gbdt",15,1,0.7,0
0.01,2048,40,100,"gbdt",15,1,0.7,0
0.1,256,50,100,"gbdt",15,1,0.7,0
0.05,256,50,100,"gbdt",15,1,0.7,0
0.01,256,50,100,"gbdt",15,1,0.7,0
0.1,512,50,100,"gbdt",15,1,0.7,0
0.05,512,50,100,"gbdt",15,1,0.7,0.626918662605291
0.01,512,50,100,"gbdt",15,1,0.7,0
0.1,1024,50,100,"gbdt",15,1,0.7,0
0.05,1024,50,100,"gbdt",15,1,0.7,0
0.01,1024,50,100,"gbdt",15,1,0.7,0
0.1,2048,50,100,"gbdt",15,1,0.7,-1
0.05,2048,50,100,"gbdt",15,1,0.7,0
0.01,2048,50,100,"gbdt",15,1,0.7,0
0.1,256,60,100,"gbdt",15,1,0.7,0
0.05,256,60,100,"gbdt",15,1,0.7,0
0.01,256,60,100,"gbdt",15,1,0.7,0
0.1,512,60,100,"gbdt",15,1,0.7,-1
0.05,512,60,100,"gbdt",15,1,0.7,0.677972462599731
0.01,512,60,100,"gbdt",15,1,0.7,0.642244135296243
0.1,1024,60,100,"gbdt",15,1,0.7,0
0.05,1024,60,100,"gbdt",15,1,0.7,0
0.01,1024,60,100,"gbdt",15,1,0.7,0
0.1,2048,60,100,"gbdt",15,1,0.7,0
0.05,2048,60,100,"gbdt",15,1,0.7,0
0.01,2048,60,100,"gbdt",15,1,0.7,0.672924865867365
0.1,256,70,100,"gbdt",15,1,0.7,-1
0.05,256,70,100,"gbdt",15,1,0.7,0
0.01,256,70,100,"gbdt",15,1,0.7,0
0.1,512,70,100,"gbdt",15,1,0.7,0
0.05,512,70,100,"gbdt",15,1,0.7,0.684477547924369
0.01,512,70,100,"gbdt",15,1,0.7,0
0.1,1024,70,100,"gbdt",15,1,0.7,0
0.05,1024,70,100,"gbdt",15,1,0.7,0
0.01,1024,70,100,"gbdt",15,1,0.7,0
0.1,2048,70,100,"gbdt",15,1,0.7,-1
0.05,2048,70,100,"gbdt",15,1,0.7,0.707149041115475
0.01,2048,70,100,"gbdt",15,1,0.7,0
0.1,256,40,150,"gbdt",15,1,0.7,0
0.05,256,40,150,"gbdt",15,1,0.7,0
0.01,256,40,150,"gbdt",15,1,0.7,0
0.1,512,40,150,"gbdt",15,1,0.7,0
0.05,512,40,150,"gbdt",15,1,0.7,0
0.01,512,40,150,"gbdt",15,1,0.7,0
0.1,1024,40,150,"gbdt",15,1,0.7,0
0.05,1024,40,150,"gbdt",15,1,0.7,0
0.01,1024,40,150,"gbdt",15,1,0.7,0
0.1,2048,40,150,"gbdt",15,1,0.7,0
0.05,2048,40,150,"gbdt",15,1,0.7,0
0.01,2048,40,150,"gbdt",15,1,0.7,0
0.1,256,50,150,"gbdt",15,1,0.7,0
0.05,256,50,150,"gbdt",15,1,0.7,0
0.01,256,50,150,"gbdt",15,1,0.7,0
0.1,512,50,150,"gbdt",15,1,0.7,0
0.05,512,50,150,"gbdt",15,1,0.7,0
0.01,512,50,150,"gbdt",15,1,0.7,0
0.1,1024,50,150,"gbdt",15,1,0.7,0
0.05,1024,50,150,"gbdt",15,1,0.7,0
0.01,1024,50,150,"gbdt",15,1,0.7,0
0.1,2048,50,150,"gbdt",15,1,0.7,0
0.05,2048,50,150,"gbdt",15,1,0.7,0
0.01,2048,50,150,"gbdt",15,1,0.7,0
0.1,256,60,150,"gbdt",15,1,0.7,-1
0.05,256,60,150,"gbdt",15,1,0.7,0
0.01,256,60,150,"gbdt",15,1,0.7,0
0.1,512,60,150,"gbdt",15,1,0.7,0
0.05,512,60,150,"gbdt",15,1,0.7,0
0.01,512,60,150,"gbdt",15,1,0.7,0
0.1,1024,60,150,"gbdt",15,1,0.7,0
0.05,1024,60,150,"gbdt",15,1,0.7,0
0.01,1024,60,150,"gbdt",15,1,0.7,0
0.1,2048,60,150,"gbdt",15,1,0.7,0
0.05,2048,60,150,"gbdt",15,1,0.7,0
0.01,2048,60,150,"gbdt",15,1,0.7,0.691457210597173
0.1,256,70,150,"gbdt",15,1,0.7,0
0.05,256,70,150,"gbdt",15,1,0.7,0
0.01,256,70,150,"gbdt",15,1,0.7,0
0.1,512,70,150,"gbdt",15,1,0.7,0
0.05,512,70,150,"gbdt",15,1,0.7,0
0.01,512,70,150,"gbdt",15,1,0.7,0
0.1,1024,70,150,"gbdt",15,1,0.7,0
0.05,1024,70,150,"gbdt",15,1,0.7,0.617982113001037
0.01,1024,70,150,"gbdt",15,1,0.7,0
0.1,2048,70,150,"gbdt",15,1,0.7,0
0.05,2048,70,150,"gbdt",15,1,0.7,0
0.01,2048,70,150,"gbdt",15,1,0.7,0.704024574766782
0.1,256,40,100,"dart",15,1,0.7,0.626134319289286
0.05,256,40,100,"dart",15,1,0.7,0.623366282371536
0.01,256,40,100,"dart",15,1,0.7,0.584074653598249
0.1,512,40,100,"dart",15,1,0.7,0.634191212972046
0.05,512,40,100,"dart",15,1,0.7,0.64343752854414
0.01,512,40,100,"dart",15,1,0.7,0.595990714963682
0.1,1024,40,100,"dart",15,1,0.7,0
0.05,1024,40,100,"dart",15,1,0.7,0
0.01,1024,40,100,"dart",15,1,0.7,0
0.1,2048,40,100,"dart",15,1,0.7,0
0.05,2048,40,100,"dart",15,1,0.7,0
0.01,2048,40,100,"dart",15,1,0.7,0
0.1,256,50,100,"dart",15,1,0.7,0
0.05,256,50,100,"dart",15,1,0.7,0
0.01,256,50,100,"dart",15,1,0.7,0
0.1,512,50,100,"dart",15,1,0.7,0
0.05,512,50,100,"dart",15,1,0.7,0.659676413704364
0.01,512,50,100,"dart",15,1,0.7,0
0.1,1024,50,100,"dart",15,1,0.7,0
0.05,1024,50,100,"dart",15,1,0.7,0
0.01,1024,50,100,"dart",15,1,0.7,0.624096019507313
0.1,2048,50,100,"dart",15,1,0.7,0.697356663741099
0.05,2048,50,100,"dart",15,1,0.7,0
0.01,2048,50,100,"dart",15,1,0.7,0
0.1,256,60,100,"dart",15,1,0.7,0
0.05,256,60,100,"dart",15,1,0.7,0
0.01,256,60,100,"dart",15,1,0.7,0.607365678725035
0.1,512,60,100,"dart",15,1,0.7,0
0.05,512,60,100,"dart",15,1,0.7,0.673749915608631
0.01,512,60,100,"dart",15,1,0.7,0
0.1,1024,60,100,"dart",15,1,0.7,0
0.05,1024,60,100,"dart",15,1,0.7,0
0.01,1024,60,100,"dart",15,1,0.7,0
0.1,2048,60,100,"dart",15,1,0.7,0
0.05,2048,60,100,"dart",15,1,0.7,0
0.01,2048,60,100,"dart",15,1,0.7,0
0.1,256,70,100,"dart",15,1,0.7,0.654394506816837
0.05,256,70,100,"dart",15,1,0.7,0
0.01,256,70,100,"dart",15,1,0.7,0
0.1,512,70,100,"dart",15,1,0.7,0.670758489771766
0.05,512,70,100,"dart",15,1,0.7,0
0.01,512,70,100,"dart",15,1,0.7,0
0.1,1024,70,100,"dart",15,1,0.7,0
0.05,1024,70,100,"dart",15,1,0.7,0
0.01,1024,70,100,"dart",15,1,0.7,0
0.1,2048,70,100,"dart",15,1,0.7,0
0.05,2048,70,100,"dart",15,1,0.7,0
0.01,2048,70,100,"dart",15,1,0.7,0
0.1,256,40,150,"dart",15,1,0.7,0
0.05,256,40,150,"dart",15,1,0.7,0
0.01,256,40,150,"dart",15,1,0.7,0
0.1,512,40,150,"dart",15,1,0.7,0
0.05,512,40,150,"dart",15,1,0.7,0.653477122989003
0.01,512,40,150,"dart",15,1,0.7,0
0.1,1024,40,150,"dart",15,1,0.7,0
0.05,1024,40,150,"dart",15,1,0.7,0
0.01,1024,40,150,"dart",15,1,0.7,0
0.1,2048,40,150,"dart",15,1,0.7,0
0.05,2048,40,150,"dart",15,1,0.7,0
0.01,2048,40,150,"dart",15,1,0.7,0
0.1,256,50,150,"dart",15,1,0.7,0
0.05,256,50,150,"dart",15,1,0.7,0
0.01,256,50,150,"dart",15,1,0.7,0.599712870775964
0.1,512,50,150,"dart",15,1,0.7,0
0.05,512,50,150,"dart",15,1,0.7,0
0.01,512,50,150,"dart",15,1,0.7,0
0.1,1024,50,150,"dart",15,1,0.7,0
0.05,1024,50,150,"dart",15,1,0.7,0
0.01,1024,50,150,"dart",15,1,0.7,0
0.1,2048,50,150,"dart",15,1,0.7,0
0.05,2048,50,150,"dart",15,1,0.7,0.708400019062521
0.01,2048,50,150,"dart",15,1,0.7,0
0.1,256,60,150,"dart",15,1,0.7,0
0.05,256,60,150,"dart",15,1,0.7,0
0.01,256,60,150,"dart",15,1,0.7,0
0.1,512,60,150,"dart",15,1,0.7,0
0.05,512,60,150,"dart",15,1,0.7,0
0.01,512,60,150,"dart",15,1,0.7,0
0.1,1024,60,150,"dart",15,1,0.7,0.632307796173993
0.05,1024,60,150,"dart",15,1,0.7,0
0.01,1024,60,150,"dart",15,1,0.7,0
0.1,2048,60,150,"dart",15,1,0.7,0
0.05,2048,60,150,"dart",15,1,0.7,0
0.01,2048,60,150,"dart",15,1,0.7,0
0.1,256,70,150,"dart",15,1,0.7,0
0.05,256,70,150,"dart",15,1,0.7,0
0.01,256,70,150,"dart",15,1,0.7,0
0.1,512,70,150,"dart",15,1,0.7,0
0.05,512,70,150,"dart",15,1,0.7,0
0.01,512,70,150,"dart",15,1,0.7,0.637844862849132
0.1,1024,70,150,"dart",15,1,0.7,0.652292665297872
0.05,1024,70,150,"dart",15,1,0.7,0
0.01,1024,70,150,"dart",15,1,0.7,0
0.1,2048,70,150,"dart",15,1,0.7,0.651412016536737
0.05,2048,70,150,"dart",15,1,0.7,0.737053371087715
0.01,2048,70,150,"dart",15,1,0.7,0
0.1,256,40,100,"gbdt",20,1,0.7,0
0.05,256,40,100,"gbdt",20,1,0.7,0.607985210660715
0.01,256,40,100,"gbdt",20,1,0.7,0
0.1,512,40,100,"gbdt",20,1,0.7,-1
0.05,512,40,100,"gbdt",20,1,0.7,0.659116452147115
0.01,512,40,100,"gbdt",20,1,0.7,0
0.1,1024,40,100,"gbdt",20,1,0.7,0
0.05,1024,40,100,"gbdt",20,1,0.7,0
0.01,1024,40,100,"gbdt",20,1,0.7,0
0.1,2048,40,100,"gbdt",20,1,0.7,0
0.05,2048,40,100,"gbdt",20,1,0.7,0
0.01,2048,40,100,"gbdt",20,1,0.7,0
0.1,256,50,100,"gbdt",20,1,0.7,0
0.05,256,50,100,"gbdt",20,1,0.7,0
0.01,256,50,100,"gbdt",20,1,0.7,0
0.1,512,50,100,"gbdt",20,1,0.7,0
0.05,512,50,100,"gbdt",20,1,0.7,0
0.01,512,50,100,"gbdt",20,1,0.7,0
0.1,1024,50,100,"gbdt",20,1,0.7,-1
0.05,1024,50,100,"gbdt",20,1,0.7,0
0.01,1024,50,100,"gbdt",20,1,0.7,0
0.1,2048,50,100,"gbdt",20,1,0.7,0
0.05,2048,50,100,"gbdt",20,1,0.7,0
0.01,2048,50,100,"gbdt",20,1,0.7,0.660222475506646
0.1,256,60,100,"gbdt",20,1,0.7,-1
0.05,256,60,100,"gbdt",20,1,0.7,0
0.01,256,60,100,"gbdt",20,1,0.7,0
0.1,512,60,100,"gbdt",20,1,0.7,0
0.05,512,60,100,"gbdt",20,1,0.7,0
0.01,512,60,100,"gbdt",20,1,0.7,0
0.1,1024,60,100,"gbdt",20,1,0.7,0
0.05,1024,60,100,"gbdt",20,1,0.7,0
0.01,1024,60,100,"gbdt",20,1,0.7,0.660821157809875
0.1,2048,60,100,"gbdt",20,1,0.7,0
0.05,2048,60,100,"gbdt",20,1,0.7,0
0.01,2048,60,100,"gbdt",20,1,0.7,0
0.1,256,70,100,"gbdt",20,1,0.7,0
0.05,256,70,100,"gbdt",20,1,0.7,0
0.01,256,70,100,"gbdt",20,1,0.7,0
0.1,512,70,100,"gbdt",20,1,0.7,-1
0.05,512,70,100,"gbdt",20,1,0.7,0.69085058557682
0.01,512,70,100,"gbdt",20,1,0.7,0
0.1,1024,70,100,"gbdt",20,1,0.7,0
0.05,1024,70,100,"gbdt",20,1,0.7,0.698069522602987
0.01,1024,70,100,"gbdt",20,1,0.7,0
0.1,2048,70,100,"gbdt",20,1,0.7,-1
0.05,2048,70,100,"gbdt",20,1,0.7,0.737047414049872
0.01,2048,70,100,"gbdt",20,1,0.7,0
0.1,256,40,150,"gbdt",20,1,0.7,-1
0.05,256,40,150,"gbdt",20,1,0.7,0
0.01,256,40,150,"gbdt",20,1,0.7,0
0.1,512,40,150,"gbdt",20,1,0.7,0
0.05,512,40,150,"gbdt",20,1,0.7,0
0.01,512,40,150,"gbdt",20,1,0.7,0
0.1,1024,40,150,"gbdt",20,1,0.7,-1
0.05,1024,40,150,"gbdt",20,1,0.7,0
0.01,1024,40,150,"gbdt",20,1,0.7,0
0.1,2048,40,150,"gbdt",20,1,0.7,-1
0.05,2048,40,150,"gbdt",20,1,0.7,0
0.01,2048,40,150,"gbdt",20,1,0.7,0
0.1,256,50,150,"gbdt",20,1,0.7,0
0.05,256,50,150,"gbdt",20,1,0.7,0
0.01,256,50,150,"gbdt",20,1,0.7,0
0.1,512,50,150,"gbdt",20,1,0.7,0
0.05,512,50,150,"gbdt",20,1,0.7,0.568040293403971
0.01,512,50,150,"gbdt",20,1,0.7,0.645040964563568
0.1,1024,50,150,"gbdt",20,1,0.7,0
0.05,1024,50,150,"gbdt",20,1,0.7,0
0.01,1024,50,150,"gbdt",20,1,0.7,0.663149366766877
0.1,2048,50,150,"gbdt",20,1,0.7,0
0.05,2048,50,150,"gbdt",20,1,0.7,0
0.01,2048,50,150,"gbdt",20,1,0.7,0
0.1,256,60,150,"gbdt",20,1,0.7,0
0.05,256,60,150,"gbdt",20,1,0.7,0
0.01,256,60,150,"gbdt",20,1,0.7,0
0.1,512,60,150,"gbdt",20,1,0.7,0
0.05,512,60,150,"gbdt",20,1,0.7,0.612329876927598
0.01,512,60,150,"gbdt",20,1,0.7,0
0.1,1024,60,150,"gbdt",20,1,0.7,0
0.05,1024,60,150,"gbdt",20,1,0.7,0
0.01,1024,60,150,"gbdt",20,1,0.7,0
0.1,2048,60,150,"gbdt",20,1,0.7,-1
0.05,2048,60,150,"gbdt",20,1,0.7,0
0.01,2048,60,150,"gbdt",20,1,0.7,0
0.1,256,70,150,"gbdt",20,1,0.7,0
0.05,256,70,150,"gbdt",20,1,0.7,0
0.01,256,70,150,"gbdt",20,1,0.7,0
0.1,512,70,150,"gbdt",20,1,0.7,0
0.05,512,70,150,"gbdt",20,1,0.7,0
0.01,512,70,150,"gbdt",20,1,0.7,0
0.1,1024,70,150,"gbdt",20,1,0.7,0
0.05,1024,70,150,"gbdt",20,1,0.7,0
0.01,1024,70,150,"gbdt",20,1,0.7,0
0.1,2048,70,150,"gbdt",20,1,0.7,0
0.05,2048,70,150,"gbdt",20,1,0.7,0
0.01,2048,70,150,"gbdt",20,1,0.7,0
0.1,256,40,100,"dart",20,1,0.7,0
0.05,256,40,100,"dart",20,1,0.7,0
0.01,256,40,100,"dart",20,1,0.7,0
0.1,512,40,100,"dart",20,1,0.7,0
0.05,512,40,100,"dart",20,1,0.7,0
0.01,512,40,100,"dart",20,1,0.7,0.596342180196423
0.1,1024,40,100,"dart",20,1,0.7,0
0.05,1024,40,100,"dart",20,1,0.7,0
0.01,1024,40,100,"dart",20,1,0.7,0
0.1,2048,40,100,"dart",20,1,0.7,0
0.05,2048,40,100,"dart",20,1,0.7,0
0.01,2048,40,100,"dart",20,1,0.7,0
0.1,256,50,100,"dart",20,1,0.7,0.646419025984599
0.05,256,50,100,"dart",20,1,0.7,0
0.01,256,50,100,"dart",20,1,0.7,0.596688681230962
0.1,512,50,100,"dart",20,1,0.7,0
0.05,512,50,100,"dart",20,1,0.7,0
0.01,512,50,100,"dart",20,1,0.7,0
0.1,1024,50,100,"dart",20,1,0.7,0
0.05,1024,50,100,"dart",20,1,0.7,0
0.01,1024,50,100,"dart",20,1,0.7,0
0.1,2048,50,100,"dart",20,1,0.7,0
0.05,2048,50,100,"dart",20,1,0.7,0
0.01,2048,50,100,"dart",20,1,0.7,0
0.1,256,60,100,"dart",20,1,0.7,0
0.05,256,60,100,"dart",20,1,0.7,0
0.01,256,60,100,"dart",20,1,0.7,0
0.1,512,60,100,"dart",20,1,0.7,0
0.05,512,60,100,"dart",20,1,0.7,0
0.01,512,60,100,"dart",20,1,0.7,0
0.1,1024,60,100,"dart",20,1,0.7,0
0.05,1024,60,100,"dart",20,1,0.7,0
0.01,1024,60,100,"dart",20,1,0.7,0
0.1,2048,60,100,"dart",20,1,0.7,0
0.05,2048,60,100,"dart",20,1,0.7,0
0.01,2048,60,100,"dart",20,1,0.7,0
0.1,256,70,100,"dart",20,1,0.7,0
0.05,256,70,100,"dart",20,1,0.7,0
0.01,256,70,100,"dart",20,1,0.7,0
0.1,512,70,100,"dart",20,1,0.7,0
0.05,512,70,100,"dart",20,1,0.7,0
0.01,512,70,100,"dart",20,1,0.7,0
0.1,1024,70,100,"dart",20,1,0.7,0
0.05,1024,70,100,"dart",20,1,0.7,0
0.01,1024,70,100,"dart",20,1,0.7,0
0.1,2048,70,100,"dart",20,1,0.7,0
0.05,2048,70,100,"dart",20,1,0.7,0
0.01,2048,70,100,"dart",20,1,0.7,0
0.1,256,40,150,"dart",20,1,0.7,0.592431384852444
0.05,256,40,150,"dart",20,1,0.7,0
0.01,256,40,150,"dart",20,1,0.7,0
0.1,512,40,150,"dart",20,1,0.7,0
0.05,512,40,150,"dart",20,1,0.7,0
0.01,512,40,150,"dart",20,1,0.7,0
0.1,1024,40,150,"dart",20,1,0.7,0
0.05,1024,40,150,"dart",20,1,0.7,0
0.01,1024,40,150,"dart",20,1,0.7,0.611373772353785
0.1,2048,40,150,"dart",20,1,0.7,0
0.05,2048,40,150,"dart",20,1,0.7,0.688517412421615
0.01,2048,40,150,"dart",20,1,0.7,0
0.1,256,50,150,"dart",20,1,0.7,0
0.05,256,50,150,"dart",20,1,0.7,0
0.01,256,50,150,"dart",20,1,0.7,0
0.1,512,50,150,"dart",20,1,0.7,0
0.05,512,50,150,"dart",20,1,0.7,0.671431635048034
0.01,512,50,150,"dart",20,1,0.7,0
0.1,1024,50,150,"dart",20,1,0.7,0
0.05,1024,50,150,"dart",20,1,0.7,0
0.01,1024,50,150,"dart",20,1,0.7,0
0.1,2048,50,150,"dart",20,1,0.7,0
0.05,2048,50,150,"dart",20,1,0.7,0
0.01,2048,50,150,"dart",20,1,0.7,0.641128183540307
0.1,256,60,150,"dart",20,1,0.7,0.621360746297701
0.05,256,60,150,"dart",20,1,0.7,0
0.01,256,60,150,"dart",20,1,0.7,0.611238746162675
0.1,512,60,150,"dart",20,1,0.7,0.666014701969397
0.05,512,60,150,"dart",20,1,0.7,0.686532725980231
0.01,512,60,150,"dart",20,1,0.7,0
0.1,1024,60,150,"dart",20,1,0.7,0
0.05,1024,60,150,"dart",20,1,0.7,0
0.01,1024,60,150,"dart",20,1,0.7,0
0.1,2048,60,150,"dart",20,1,0.7,0.650356627998872
0.05,2048,60,150,"dart",20,1,0.7,0
0.01,2048,60,150,"dart",20,1,0.7,0
0.1,256,70,150,"dart",20,1,0.7,0
0.05,256,70,150,"dart",20,1,0.7,0
0.01,256,70,150,"dart",20,1,0.7,0
0.1,512,70,150,"dart",20,1,0.7,0.637657216157075
0.05,512,70,150,"dart",20,1,0.7,0
0.01,512,70,150,"dart",20,1,0.7,0.638775153592292
0.1,1024,70,150,"dart",20,1,0.7,0
0.05,1024,70,150,"dart",20,1,0.7,0.722481463683912
0.01,1024,70,150,"dart",20,1,0.7,0
0.1,2048,70,150,"dart",20,1,0.7,0
0.05,2048,70,150,"dart",20,1,0.7,0
0.01,2048,70,150,"dart",20,1,0.7,0
0.1,256,40,100,"gbdt",10,0.8,0.7,0
0.05,256,40,100,"gbdt",10,0.8,0.7,0
0.01,256,40,100,"gbdt",10,0.8,0.7,0
0.1,512,40,100,"gbdt",10,0.8,0.7,-1
